zip,countyname,stcountyfp
99918,Ketchikan Gateway Borough,2130
99928,Ketchikan Gateway Borough,2130
99550,Kodiak Island Borough,2150
99608,Kodiak Island Borough,2150
99615,Kodiak Island Borough,2150
99624,Kodiak Island Borough,2150
99643,Kodiak Island Borough,2150
99644,Kodiak Island Borough,2150
99548,Lake and Peninsula Borough,2164
99549,Lake and Peninsula Borough,2164
99564,Lake and Peninsula Borough,2164
99565,Lake and Peninsula Borough,2164
99579,Lake and Peninsula Borough,2164
99606,Lake and Peninsula Borough,2164
99625,Lake and Peninsula Borough,2164
99640,Lake and Peninsula Borough,2164
99647,Lake and Peninsula Borough,2164
99648,Lake and Peninsula Borough,2164
99649,Lake and Peninsula Borough,2164
99653,Lake and Peninsula Borough,2164
99645,Matanuska-Susitna Borough,2170
99652,Matanuska-Susitna Borough,2170
99654,Matanuska-Susitna Borough,2170
99667,Matanuska-Susitna Borough,2170
99674,Matanuska-Susitna Borough,2170
99676,Matanuska-Susitna Borough,2170
99683,Matanuska-Susitna Borough,2170
99688,Matanuska-Susitna Borough,2170
99694,Matanuska-Susitna Borough,2170
99659,Nome Census Are,2180
99671,Nome Census Are,2180
99684,Nome Census Are,2180
99739,Nome Census Are,2180
99742,Nome Census Are,2180
99753,Nome Census Are,2180
99762,Nome Census Are,2180
99769,Nome Census Are,2180
99771,Nome Census Are,2180
99772,Nome Census Are,2180
99778,Nome Census Are,2180
99783,Nome Census Are,2180
99784,Nome Census Are,2180
99785,Nome Census Are,2180
99721,North Slope Borough,2185
99723,North Slope Borough,2185
99734,North Slope Borough,2185
99747,North Slope Borough,2185
99759,North Slope Borough,2185
99766,North Slope Borough,2185
99782,North Slope Borough,2185
99789,North Slope Borough,2185
99791,North Slope Borough,2185
99727,Northwest Arctic Borough,2188
99736,Northwest Arctic Borough,2188
99749,Northwest Arctic Borough,2188
99750,Northwest Arctic Borough,2188
99751,Northwest Arctic Borough,2188
99752,Northwest Arctic Borough,2188
99761,Northwest Arctic Borough,2188
99763,Northwest Arctic Borough,2188
99770,Northwest Arctic Borough,2188
99773,Northwest Arctic Borough,2188
99786,Northwest Arctic Borough,2188
99835,Sitka City and Borough,2220
99731,Southeast Fairbanks Census Are,2240
99732,Southeast Fairbanks Census Are,2240
99737,Southeast Fairbanks Census Are,2240
99738,Southeast Fairbanks Census Are,2240
99764,Southeast Fairbanks Census Are,2240
99776,Southeast Fairbanks Census Are,2240
99780,Southeast Fairbanks Census Are,2240
99566,Valdez-Cordova Census Are,2261
99573,Valdez-Cordova Census Are,2261
99574,Valdez-Cordova Census Are,2261
99586,Valdez-Cordova Census Are,2261
99588,Valdez-Cordova Census Are,2261
99677,Valdez-Cordova Census Are,2261
99686,Valdez-Cordova Census Are,2261
99693,Valdez-Cordova Census Are,2261
99554,Wade Hampton Census Are,2270
99563,Wade Hampton Census Are,2270
99581,Wade Hampton Census Are,2270
99585,Wade Hampton Census Are,2270
99604,Wade Hampton Census Are,2270
99620,Wade Hampton Census Are,2270
99632,Wade Hampton Census Are,2270
99650,Wade Hampton Census Are,2270
99657,Wade Hampton Census Are,2270
99658,Wade Hampton Census Are,2270
99662,Wade Hampton Census Are,2270
99666,Wade Hampton Census Are,2270
99689,Yakutat City and Borough,2282
99558,Yukon-Koyukuk Census Are,2290
99590,Yukon-Koyukuk Census Are,2290
99602,Yukon-Koyukuk Census Are,2290
99627,Yukon-Koyukuk Census Are,2290
99665,Yukon-Koyukuk Census Are,2290
99675,Yukon-Koyukuk Census Are,2290
99691,Yukon-Koyukuk Census Are,2290
99704,Yukon-Koyukuk Census Are,2290
99720,Yukon-Koyukuk Census Are,2290
99722,Yukon-Koyukuk Census Are,2290
99724,Yukon-Koyukuk Census Are,2290
99726,Yukon-Koyukuk Census Are,2290
99730,Yukon-Koyukuk Census Are,2290
99733,Yukon-Koyukuk Census Are,2290
99740,Yukon-Koyukuk Census Are,2290
99741,Yukon-Koyukuk Census Are,2290
99745,Yukon-Koyukuk Census Are,2290
99746,Yukon-Koyukuk Census Are,2290
99748,Yukon-Koyukuk Census Are,2290
99754,Yukon-Koyukuk Census Are,2290
99756,Yukon-Koyukuk Census Are,2290
99757,Yukon-Koyukuk Census Are,2290
99758,Yukon-Koyukuk Census Are,2290
99760,Yukon-Koyukuk Census Are,2290
99765,Yukon-Koyukuk Census Are,2290
99767,Yukon-Koyukuk Census Are,2290
99768,Yukon-Koyukuk Census Are,2290
99774,Yukon-Koyukuk Census Are,2290
99777,Yukon-Koyukuk Census Are,2290
99781,Yukon-Koyukuk Census Are,2290
99788,Yukon-Koyukuk Census Are,2290
85901,Apache ,4001
85920,Apache ,4001
85924,Apache ,4001
85925,Apache ,4001
85927,Apache ,4001
85930,Apache ,4001
85932,Apache ,4001
85936,Apache ,4001
85938,Apache ,4001
85940,Apache ,4001
86502,Apache ,4001
86503,Apache ,4001
86504,Apache ,4001
86505,Apache ,4001
86506,Apache ,4001
86507,Apache ,4001
86508,Apache ,4001
86511,Apache ,4001
86512,Apache ,4001
86514,Apache ,4001
86515,Apache ,4001
86535,Apache ,4001
86538,Apache ,4001
86540,Apache ,4001
86544,Apache ,4001
86545,Apache ,4001
86547,Apache ,4001
86556,Apache ,4001
85602,Cochise ,4003
85603,Cochise ,4003
85605,Cochise ,4003
85606,Cochise ,4003
85607,Cochise ,4003
85609,Cochise ,4003
85610,Cochise ,4003
85613,Cochise ,4003
85615,Cochise ,4003
85616,Cochise ,4003
85617,Cochise ,4003
85620,Cochise ,4003
85625,Cochise ,4003
85626,Cochise ,4003
85627,Cochise ,4003
85630,Cochise ,4003
85632,Cochise ,4003
85635,Cochise ,4003
85638,Cochise ,4003
85643,Cochise ,4003
85650,Cochise ,4003
85928,Coconino ,4005
85931,Coconino ,4005
86001,Coconino ,4005
86004,Coconino ,4005
86011,Coconino ,4005
86015,Coconino ,4005
86016,Coconino ,4005
86017,Coconino ,4005
86018,Coconino ,4005
86020,Coconino ,4005
86022,Coconino ,4005
86023,Coconino ,4005
86024,Coconino ,4005
86036,Coconino ,4005
86038,Coconino ,4005
86040,Coconino ,4005
86044,Coconino ,4005
86045,Coconino ,4005
86046,Coconino ,4005
86047,Coconino ,4005
86052,Coconino ,4005
86053,Coconino ,4005
86336,Coconino ,4005
86435,Coconino ,4005
85135,Gila ,4007
85192,Gila ,4007
85501,Gila ,4007
85532,Gila ,4007
85539,Gila ,4007
85541,Gila ,4007
85542,Gila ,4007
85544,Gila ,4007
85545,Gila ,4007
85553,Gila ,4007
85554,Gila ,4007
85530,Graham ,4009
85531,Graham ,4009
85535,Graham ,4009
85536,Graham ,4009
85543,Graham ,4009
85546,Graham ,4009
85550,Graham ,4009
85551,Graham ,4009
85552,Graham ,4009
85643,Graham ,4009
85533,Greenlee ,4011
85534,Greenlee ,4011
85540,Greenlee ,4011
85922,Greenlee ,4011
85325,La Paz ,4012
85328,La Paz ,4012
85334,La Paz ,4012
85344,La Paz ,4012
85346,La Paz ,4012
85348,La Paz ,4012
85357,La Paz ,4012
85003,Maricopa ,4013
85004,Maricopa ,4013
85006,Maricopa ,4013
85007,Maricopa ,4013
85008,Maricopa ,4013
85009,Maricopa ,4013
85012,Maricopa ,4013
85013,Maricopa ,4013
85014,Maricopa ,4013
85015,Maricopa ,4013
85016,Maricopa ,4013
85017,Maricopa ,4013
85018,Maricopa ,4013
85019,Maricopa ,4013
85020,Maricopa ,4013
85021,Maricopa ,4013
85022,Maricopa ,4013
85023,Maricopa ,4013
85024,Maricopa ,4013
85025,Maricopa ,4013
85026,Maricopa ,4013
85027,Maricopa ,4013
85028,Maricopa ,4013
85029,Maricopa ,4013
85031,Maricopa ,4013
85032,Maricopa ,4013
85033,Maricopa ,4013
85034,Maricopa ,4013
85035,Maricopa ,4013
85037,Maricopa ,4013
85040,Maricopa ,4013
85041,Maricopa ,4013
85042,Maricopa ,4013
85043,Maricopa ,4013
85044,Maricopa ,4013
85045,Maricopa ,4013
85048,Maricopa ,4013
85050,Maricopa ,4013
85051,Maricopa ,4013
85053,Maricopa ,4013
85054,Maricopa ,4013
85083,Maricopa ,4013
85085,Maricopa ,4013
85086,Maricopa ,4013
85087,Maricopa ,4013
85096,Maricopa ,4013
85097,Maricopa ,4013
85098,Maricopa ,4013
85119,Maricopa ,4013
85120,Maricopa ,4013
85139,Maricopa ,4013
85142,Maricopa ,4013
85201,Maricopa ,4013
85202,Maricopa ,4013
85203,Maricopa ,4013
85204,Maricopa ,4013
85205,Maricopa ,4013
85206,Maricopa ,4013
85207,Maricopa ,4013
85208,Maricopa ,4013
85209,Maricopa ,4013
85210,Maricopa ,4013
85212,Maricopa ,4013
85213,Maricopa ,4013
85215,Maricopa ,4013
85224,Maricopa ,4013
85225,Maricopa ,4013
85226,Maricopa ,4013
85233,Maricopa ,4013
85234,Maricopa ,4013
85236,Maricopa ,4013
85248,Maricopa ,4013
85249,Maricopa ,4013
85250,Maricopa ,4013
85251,Maricopa ,4013
85253,Maricopa ,4013
85254,Maricopa ,4013
85255,Maricopa ,4013
85256,Maricopa ,4013
85257,Maricopa ,4013
85258,Maricopa ,4013
85259,Maricopa ,4013
85260,Maricopa ,4013
85262,Maricopa ,4013
85263,Maricopa ,4013
85264,Maricopa ,4013
85266,Maricopa ,4013
85268,Maricopa ,4013
85281,Maricopa ,4013
85282,Maricopa ,4013
85283,Maricopa ,4013
85284,Maricopa ,4013
85286,Maricopa ,4013
85287,Maricopa ,4013
85295,Maricopa ,4013
85296,Maricopa ,4013
85297,Maricopa ,4013
85298,Maricopa ,4013
85301,Maricopa ,4013
85302,Maricopa ,4013
85303,Maricopa ,4013
85304,Maricopa ,4013
85305,Maricopa ,4013
85306,Maricopa ,4013
85307,Maricopa ,4013
85308,Maricopa ,4013
85309,Maricopa ,4013
85310,Maricopa ,4013
85320,Maricopa ,4013
85322,Maricopa ,4013
85323,Maricopa ,4013
85326,Maricopa ,4013
85329,Maricopa ,4013
85331,Maricopa ,4013
85335,Maricopa ,4013
85337,Maricopa ,4013
85338,Maricopa ,4013
85339,Maricopa ,4013
85340,Maricopa ,4013
85342,Maricopa ,4013
85343,Maricopa ,4013
85345,Maricopa ,4013
85351,Maricopa ,4013
85353,Maricopa ,4013
85354,Maricopa ,4013
85355,Maricopa ,4013
85361,Maricopa ,4013
85363,Maricopa ,4013
85373,Maricopa ,4013
85374,Maricopa ,4013
85375,Maricopa ,4013
85377,Maricopa ,4013
85379,Maricopa ,4013
85381,Maricopa ,4013
85382,Maricopa ,4013
85383,Maricopa ,4013
85387,Maricopa ,4013
85388,Maricopa ,4013
85390,Maricopa ,4013
85392,Maricopa ,4013
85395,Maricopa ,4013
85396,Maricopa ,4013
85360,Mohave ,4015
86021,Mohave ,4015
86401,Mohave ,4015
86403,Mohave ,4015
86404,Mohave ,4015
86406,Mohave ,4015
86409,Mohave ,4015
86411,Mohave ,4015
86413,Mohave ,4015
86426,Mohave ,4015
86427,Mohave ,4015
86429,Mohave ,4015
86431,Mohave ,4015
86432,Mohave ,4015
86433,Mohave ,4015
86434,Mohave ,4015
86436,Mohave ,4015
86437,Mohave ,4015
86438,Mohave ,4015
86440,Mohave ,4015
86441,Mohave ,4015
86442,Mohave ,4015
86443,Mohave ,4015
86444,Mohave ,4015
86445,Mohave ,4015
85901,Navajo ,4017
85911,Navajo ,4017
85923,Navajo ,4017
85926,Navajo ,4017
85928,Navajo ,4017
85929,Navajo ,4017
85933,Navajo ,4017
85934,Navajo ,4017
85935,Navajo ,4017
85937,Navajo ,4017
85939,Navajo ,4017
85941,Navajo ,4017
85942,Navajo ,4017
86025,Navajo ,4017
86028,Navajo ,4017
86029,Navajo ,4017
86030,Navajo ,4017
86031,Navajo ,4017
86032,Navajo ,4017
86033,Navajo ,4017
86034,Navajo ,4017
86039,Navajo ,4017
86042,Navajo ,4017
86043,Navajo ,4017
86047,Navajo ,4017
86054,Navajo ,4017
86510,Navajo ,4017
86520,Navajo ,4017
85321,Pima ,4019
85341,Pima ,4019
85601,Pima ,4019
85602,Pima ,4019
85614,Pima ,4019
85619,Pima ,4019
85622,Pima ,4019
85629,Pima ,4019
85633,Pima ,4019
85634,Pima ,4019
85639,Pima ,4019
85641,Pima ,4019
85645,Pima ,4019
85652,Pima ,4019
85653,Pima ,4019
85654,Pima ,4019
85658,Pima ,4019
85701,Pima ,4019
85704,Pima ,4019
85705,Pima ,4019
85706,Pima ,4019
85707,Pima ,4019
85708,Pima ,4019
85709,Pima ,4019
85710,Pima ,4019
85711,Pima ,4019
85712,Pima ,4019
85713,Pima ,4019
85714,Pima ,4019
85715,Pima ,4019
85716,Pima ,4019
85718,Pima ,4019
85719,Pima ,4019
85721,Pima ,4019
85723,Pima ,4019
85724,Pima ,4019
85726,Pima ,4019
85730,Pima ,4019
85735,Pima ,4019
85736,Pima ,4019
85737,Pima ,4019
85739,Pima ,4019
85741,Pima ,4019
85742,Pima ,4019
85743,Pima ,4019
85744,Pima ,4019
85745,Pima ,4019
85746,Pima ,4019
85747,Pima ,4019
85748,Pima ,4019
85749,Pima ,4019
85750,Pima ,4019
85755,Pima ,4019
85756,Pima ,4019
85757,Pima ,4019
85118,Pinal ,4021
85119,Pinal ,4021
85120,Pinal ,4021
85121,Pinal ,4021
85122,Pinal ,4021
85128,Pinal ,4021
85131,Pinal ,4021
85132,Pinal ,4021
85137,Pinal ,4021
85138,Pinal ,4021
85139,Pinal ,4021
85140,Pinal ,4021
85141,Pinal ,4021
85142,Pinal ,4021
85143,Pinal ,4021
85145,Pinal ,4021
85147,Pinal ,4021
85172,Pinal ,4021
85173,Pinal ,4021
85191,Pinal ,4021
85192,Pinal ,4021
85193,Pinal ,4021
85194,Pinal ,4021
85248,Pinal ,4021
85539,Pinal ,4021
85618,Pinal ,4021
85623,Pinal ,4021
85631,Pinal ,4021
85653,Pinal ,4021
85658,Pinal ,4021
85739,Pinal ,4021
85611,Santa Cruz ,4023
85621,Santa Cruz ,4023
85624,Santa Cruz ,4023
85637,Santa Cruz ,4023
85640,Santa Cruz ,4023
85646,Santa Cruz ,4023
85648,Santa Cruz ,4023
85324,Yavapai ,4025
85332,Yavapai ,4025
85362,Yavapai ,4025
85390,Yavapai ,4025
86046,Yavapai ,4025
86301,Yavapai ,4025
86303,Yavapai ,4025
86305,Yavapai ,4025
86313,Yavapai ,4025
86314,Yavapai ,4025
86315,Yavapai ,4025
86320,Yavapai ,4025
86321,Yavapai ,4025
86322,Yavapai ,4025
86323,Yavapai ,4025
86324,Yavapai ,4025
86325,Yavapai ,4025
86326,Yavapai ,4025
86327,Yavapai ,4025
86329,Yavapai ,4025
86331,Yavapai ,4025
86332,Yavapai ,4025
86333,Yavapai ,4025
86334,Yavapai ,4025
86335,Yavapai ,4025
86336,Yavapai ,4025
86337,Yavapai ,4025
86338,Yavapai ,4025
86342,Yavapai ,4025
86343,Yavapai ,4025
86351,Yavapai ,4025
85333,Yuma ,4027
85336,Yuma ,4027
85347,Yuma ,4027
85349,Yuma ,4027
85350,Yuma ,4027
85352,Yuma ,4027
85356,Yuma ,4027
85364,Yuma ,4027
85365,Yuma ,4027
85367,Yuma ,4027
72003,Arkansas ,5001
72026,Arkansas ,5001
72038,Arkansas ,5001
72042,Arkansas ,5001
72048,Arkansas ,5001
72055,Arkansas ,5001
72073,Arkansas ,5001
72134,Arkansas ,5001
72140,Arkansas ,5001
72160,Arkansas ,5001
72166,Arkansas ,5001
71635,Ashley ,5003
71638,Ashley ,5003
71642,Ashley ,5003
71646,Ashley ,5003
71653,Ashley ,5003
71658,Ashley ,5003
71661,Ashley ,5003
71663,Ashley ,5003
71676,Ashley ,5003
72519,Baxter ,5005
72531,Baxter ,5005
72537,Baxter ,5005
72538,Baxter ,5005
72544,Baxter ,5005
72617,Baxter ,5005
72623,Baxter ,5005
72626,Baxter ,5005
72635,Baxter ,5005
72642,Baxter ,5005
72651,Baxter ,5005
72653,Baxter ,5005
72658,Baxter ,5005
72663,Baxter ,5005
72704,Benton ,5007
72711,Benton ,5007
72712,Benton ,5007
72714,Benton ,5007
72715,Benton ,5007
72716,Benton ,5007
72718,Benton ,5007
72719,Benton ,5007
72722,Benton ,5007
72732,Benton ,5007
72733,Benton ,5007
72734,Benton ,5007
72736,Benton ,5007
72738,Benton ,5007
72739,Benton ,5007
72745,Benton ,5007
72747,Benton ,5007
72751,Benton ,5007
72756,Benton ,5007
72758,Benton ,5007
72761,Benton ,5007
72762,Benton ,5007
72764,Benton ,5007
72768,Benton ,5007
72601,Boone ,5009
72611,Boone ,5009
72615,Boone ,5009
72633,Boone ,5009
72644,Boone ,5009
72662,Boone ,5009
71631,Bradley ,5011
71647,Bradley ,5011
71651,Bradley ,5011
71671,Bradley ,5011
71742,Calhoun ,5013
71744,Calhoun ,5013
71745,Calhoun ,5013
71766,Calhoun ,5013
72611,Carroll ,5015
72613,Carroll ,5015
72616,Carroll ,5015
72631,Carroll ,5015
72632,Carroll ,5015
72638,Carroll ,5015
72660,Carroll ,5015
72662,Carroll ,5015
72740,Carroll ,5015
71638,Chicot ,5017
71640,Chicot ,5017
71653,Chicot ,5017
71661,Chicot ,5017
71663,Chicot ,5017
71721,Clark ,5019
71728,Clark ,5019
71743,Clark ,5019
71763,Clark ,5019
71772,Clark ,5019
71921,Clark ,5019
71923,Clark ,5019
71962,Clark ,5019
71998,Clark ,5019
71999,Clark ,5019
72413,Clay ,5021
72422,Clay ,5021
72424,Clay ,5021
72430,Clay ,5021
72435,Clay ,5021
72436,Clay ,5021
72441,Clay ,5021
72453,Clay ,5021
72454,Clay ,5021
72456,Clay ,5021
72461,Clay ,5021
72464,Clay ,5021
72470,Clay ,5021
72044,Cleburne ,5023
72067,Cleburne ,5023
72088,Cleburne ,5023
72121,Cleburne ,5023
72130,Cleburne ,5023
72131,Cleburne ,5023
72137,Cleburne ,5023
72153,Cleburne ,5023
72179,Cleburne ,5023
72523,Cleburne ,5023
72530,Cleburne ,5023
72534,Cleburne ,5023
72543,Cleburne ,5023
72545,Cleburne ,5023
72546,Cleburne ,5023
72550,Cleburne ,5023
72581,Cleburne ,5023
71603,Cleveland ,5025
71652,Cleveland ,5025
71660,Cleveland ,5025
71665,Cleveland ,5025
71667,Cleveland ,5025
71671,Cleveland ,5025
72057,Cleveland ,5025
71740,Columbia ,5027
71752,Columbia ,5027
71753,Columbia ,5027
71764,Columbia ,5027
71770,Columbia ,5027
71860,Columbia ,5027
71861,Columbia ,5027
72001,Conway ,5029
72025,Conway ,5029
72027,Conway ,5029
72030,Conway ,5029
72031,Conway ,5029
72063,Conway ,5029
72080,Conway ,5029
72107,Conway ,5029
72110,Conway ,5029
72125,Conway ,5029
72127,Conway ,5029
72156,Conway ,5029
72157,Conway ,5029
72823,Conway ,5029
72401,Craighead ,5031
72404,Craighead ,5031
72411,Craighead ,5031
72414,Craighead ,5031
72416,Craighead ,5031
72417,Craighead ,5031
72419,Craighead ,5031
72421,Craighead ,5031
72427,Craighead ,5031
72437,Craighead ,5031
72438,Craighead ,5031
72447,Craighead ,5031
72450,Craighead ,5031
72467,Craighead ,5031
72476,Craighead ,5031
72921,Crawford ,5033
72932,Crawford ,5033
72934,Crawford ,5033
72935,Crawford ,5033
72946,Crawford ,5033
72947,Crawford ,5033
72948,Crawford ,5033
72952,Crawford ,5033
72955,Crawford ,5033
72956,Crawford ,5033
72959,Crawford ,5033
72301,Crittenden ,5035
72325,Crittenden ,5035
72327,Crittenden ,5035
72331,Crittenden ,5035
72332,Crittenden ,5035
72339,Crittenden ,5035
72348,Crittenden ,5035
72364,Crittenden ,5035
72376,Crittenden ,5035
72384,Crittenden ,5035
72386,Crittenden ,5035
72101,Cross ,5037
72324,Cross ,5037
72326,Cross ,5037
72331,Cross ,5037
72346,Cross ,5037
72347,Cross ,5037
72373,Cross ,5037
72387,Cross ,5037
72396,Cross ,5037
71652,Dallas ,5039
71725,Dallas ,5039
71742,Dallas ,5039
71748,Dallas ,5039
71763,Dallas ,5039
71630,Desha ,5041
71638,Desha ,5041
71639,Desha ,5041
71654,Desha ,5041
71662,Desha ,5041
71670,Desha ,5041
71674,Desha ,5041
72379,Desha ,5041
71638,Drew ,5043
71642,Drew ,5043
71646,Drew ,5043
71655,Drew ,5043
71658,Drew ,5043
71670,Drew ,5043
71675,Drew ,5043
71677,Drew ,5043
72023,Faulkner ,5045
72032,Faulkner ,5045
72034,Faulkner ,5045
72035,Faulkner ,5045
72039,Faulkner ,5045
72047,Faulkner ,5045
72058,Faulkner ,5045
72061,Faulkner ,5045
72076,Faulkner ,5045
72106,Faulkner ,5045
72111,Faulkner ,5045
72120,Faulkner ,5045
72131,Faulkner ,5045
72173,Faulkner ,5045
72181,Faulkner ,5045
72820,Franklin ,5047
72821,Franklin ,5047
72928,Franklin ,5047
72930,Franklin ,5047
72933,Franklin ,5047
72941,Franklin ,5047
72946,Franklin ,5047
72947,Franklin ,5047
72949,Franklin ,5047
72951,Franklin ,5047
72959,Franklin ,5047
72512,Fulton ,5049
72513,Fulton ,5049
72515,Fulton ,5049
72520,Fulton ,5049
72529,Fulton ,5049
72531,Fulton ,5049
72538,Fulton ,5049
72539,Fulton ,5049
72554,Fulton ,5049
72576,Fulton ,5049
72578,Fulton ,5049
72583,Fulton ,5049
71901,Garland ,5051
71909,Garland ,5051
71913,Garland ,5051
71933,Garland ,5051
71949,Garland ,5051
71956,Garland ,5051
71964,Garland ,5051
71968,Garland ,5051
72087,Garland ,5051
72104,Garland ,5051
71602,Grant ,5053
71603,Grant ,5053
72011,Grant ,5053
72015,Grant ,5053
72057,Grant ,5053
72065,Grant ,5053
72084,Grant ,5053
72128,Grant ,5053
72129,Grant ,5053
72132,Grant ,5053
72150,Grant ,5053
72167,Grant ,5053
72401,Greene ,5055
72412,Greene ,5055
72416,Greene ,5055
72425,Greene ,5055
72436,Greene ,5055
72443,Greene ,5055
72450,Greene ,5055
72453,Greene ,5055
72461,Greene ,5055
72474,Greene ,5055
71801,Hempstead ,5057
71822,Hempstead ,5057
71825,Hempstead ,5057
71831,Hempstead ,5057
71835,Hempstead ,5057
71838,Hempstead ,5057
71847,Hempstead ,5057
71852,Hempstead ,5057
71855,Hempstead ,5057
71857,Hempstead ,5057
71859,Hempstead ,5057
71862,Hempstead ,5057
71901,Hot Spring ,5059
71913,Hot Spring ,5059
71921,Hot Spring ,5059
71923,Hot Spring ,5059
71929,Hot Spring ,5059
71933,Hot Spring ,5059
71941,Hot Spring ,5059
71942,Hot Spring ,5059
71964,Hot Spring ,5059
72084,Hot Spring ,5059
72104,Hot Spring ,5059
72128,Hot Spring ,5059
72167,Hot Spring ,5059
71833,Howard ,5061
71851,Howard ,5061
71852,Howard ,5061
71859,Howard ,5061
71959,Howard ,5061
71971,Howard ,5061
72020,Independence ,5063
72081,Independence ,5063
72112,Independence ,5063
72165,Independence ,5063
72501,Independence ,5063
72521,Independence ,5063
72522,Independence ,5063
72523,Independence ,5063
72524,Independence ,5063
72526,Independence ,5063
72527,Independence ,5063
72534,Independence ,5063
72550,Independence ,5063
72553,Independence ,5063
72562,Independence ,5063
72564,Independence ,5063
72568,Independence ,5063
72571,Independence ,5063
72572,Independence ,5063
72575,Independence ,5063
72579,Independence ,5063
72512,Izard ,5065
72517,Izard ,5065
72519,Izard ,5065
72528,Izard ,5065
72536,Izard ,5065
72540,Izard ,5065
72556,Izard ,5065
72561,Izard ,5065
72565,Izard ,5065
72566,Izard ,5065
72573,Izard ,5065
72584,Izard ,5065
72585,Izard ,5065
72587,Izard ,5065
72005,Jackson ,5067
72014,Jackson ,5067
72020,Jackson ,5067
72043,Jackson ,5067
72075,Jackson ,5067
72101,Jackson ,5067
72112,Jackson ,5067
72169,Jackson ,5067
72347,Jackson ,5067
72431,Jackson ,5067
72471,Jackson ,5067
72473,Jackson ,5067
72479,Jackson ,5067
71601,Jefferson ,5069
71602,Jefferson ,5069
71603,Jefferson ,5069
71644,Jefferson ,5069
71659,Jefferson ,5069
71665,Jefferson ,5069
72004,Jefferson ,5069
72046,Jefferson ,5069
72072,Jefferson ,5069
72073,Jefferson ,5069
72079,Jefferson ,5069
72132,Jefferson ,5069
72133,Jefferson ,5069
72150,Jefferson ,5069
72152,Jefferson ,5069
72160,Jefferson ,5069
72168,Jefferson ,5069
72175,Jefferson ,5069
72182,Jefferson ,5069
72830,Johnson ,5071
72832,Johnson ,5071
72837,Johnson ,5071
72839,Johnson ,5071
72840,Johnson ,5071
72845,Johnson ,5071
72846,Johnson ,5071
72847,Johnson ,5071
72852,Johnson ,5071
72854,Johnson ,5071
71826,Lafayette ,5073
71827,Lafayette ,5073
71845,Lafayette ,5073
71860,Lafayette ,5073
71861,Lafayette ,5073
72410,Lawrence ,5075
72415,Lawrence ,5075
72416,Lawrence ,5075
72433,Lawrence ,5075
72434,Lawrence ,5075
72440,Lawrence ,5075
72445,Lawrence ,5075
72457,Lawrence ,5075
72458,Lawrence ,5075
72459,Lawrence ,5075
72465,Lawrence ,5075
72466,Lawrence ,5075
72469,Lawrence ,5075
72476,Lawrence ,5075
72572,Lawrence ,5075
72311,Lee ,5077
72320,Lee ,5077
72335,Lee ,5077
72341,Lee ,5077
72348,Lee ,5077
72352,Lee ,5077
72355,Lee ,5077
72360,Lee ,5077
72366,Lee ,5077
72368,Lee ,5077
